gene_id,Symbol,product,,gene_synonym,EC_number
b3799,proM,tRNA-Pro,,ECK3792; proU,
b3800,aslB,putative anaerobic sulfatase maturation enzyme AslB,,atsB; ECK3793; gppB,
b3801,aslA,putative sulfatase AslA,,atsA; ECK3794; gppB,
b4456,glmZ,small regulatory RNA GlmZ,,ECK3795; k19; psrA20; ryiA; sraJ,
b3802,hemY,protein HemY,,ECK3796,
b3803,hemX,PF04375 family protein HemX,,ECK3797,
b3804,hemD,uroporphyrinogen-III synthase,,ECK3798,4.2.1.75
b3805,hemC,hydroxymethylbilane synthase,,ECK3799; popE,2.5.1.61
b3806,cyaA,adenylate cyclase,,cya; ECK3800,4.6.1.1
b3807,cyaY,frataxin CyaY,,ECK3801,
b3808,yzcX,protein YzcX,,ECK3802,
b4558,lptM,LptD oxidative maturation-associated lipoprotein,,ECK3803; yifL,
b3809,dapF,diaminopimelate epimerase,,ECK3804,5.1.1.7
b3810,yigA,DUF484 domain-containing protein YigA,,ECK3805,
b3811,xerC,site-specific tyrosine recombinase,,ECK3806,
b3812,yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,,ECK3807,3.1.3.102; 3.1.3.104
b3813,uvrD,DNA helicase II,,dar-2; dda; ECK3808; mutU; pdeB; rad; recL; srjC; uvr502; uvrE,5.6.2.4
b4482,yigE,DUF2233 domain-containing protein YigE,,b3814; b3815; ECK3809,
b4799,ysgD,protein YsgD,,ECK4656,
b3816,corA,Ni(2(+))/Co(2(+))/Mg(2(+)) transporter,,ECK3810,
b3817,yigF,DUF2628 domain-containing protein YigF,,ECK3811,
b3818,yigG,inner membrane protein YigG,,ECK3812,
b3819,rarD,putative transporter RarD,,ECK3813; yigH,
b3820,yigI,acyl-CoA thioesterase YigI,,ECK3814,3.1.2.2; 3.1.2.20
b3821,pldA,outer membrane phospholipase A,,ECK3815,3.1.1.32; 3.1.1.4
b3822,recQ,ATP-dependent DNA helicase RecQ,,ECK3816,5.6.2.4
b3823,rhtC,L-threonine exporter,,ECK3817; yigJ,
b3824,rhtB,L-homoserine/L-homoserine lactone/L-threonine exporter,,ECK3818; yigK,
b3825,pldB,lysophospholipase L2,,ECK3819,
b3826,yigL,phosphosugar phosphatase YigL,,ECK3820,3.1.3.23; 3.1.3.74
b3827,bioP,biotin transporter,,ECK3821; yigM,
b3828,metR,DNA-binding transcriptional dual regulator MetR,,ECK3822,
b3829,metE,cobalamin-independent homocysteine transmethylase,,ECK3823; metB12,2.1.1.14
b3830,ysgA,putative dienelactone hydrolase,,ECK3824,
b3831,udp,uridine phosphorylase,,ECK3825,2.4.2.3
b3832,rmuC,putative recombination limiting protein RmuC,,ECK3826; yigN,
b3833,ubiE,"bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and demethylmenaquinone methyltransferase",,ECK3827; yigO,2.1.1.163; 2.1.1.201
b3834,ubiJ,ubiquinone biosynthesis accessory factor UbiJ,,ECK3828; yigP,
b4707,esrE,small RNA EsrE,,ECK4519,
b3835,ubiB,ubiquinone biosynthesis protein UbiB,,aarF; ECK3829; yigQ; yigR; yigS,
b3836,tatA,twin arginine protein translocation system - TatA protein,,ECK3830; mttA1; yigT,
b3838,tatB,twin arginine protein translocation system - TatB protein,,ECK3831; mttA2; ysgB,
b3839,tatC,twin arginine protein translocation system - TatC protein,,ECK3832; mttB; yigU; yigV,
b4483,tatD,3' -> 5' ssDNA/RNA exonuclease TatD,,b3840; b3841; ECK3833; mttC; yigW; yigX,3.1.11.1
b3842,rfaH,transcription antiterminator RfaH,,ECK3834; hlyT; sfrB,
b3843,ubiD,3-octaprenyl-4-hydroxybenzoate decarboxylase,,ECK3835; yigC; yigY,4.1.1.98
b3844,fre,NAD(P)H-flavin reductase,,ECK3836; fadI; flrD; fsrC,1.5.1.30; 1.5.1.37; 1.5.1.39; 1.5.1.41
b3845,fadA,3-ketoacyl-CoA thiolase,,ECK3837; oldA,2.3.1.16
b3846,fadB,"multifunctional enoyl-CoA hydratase, 3-hydroxyacyl-CoA epimerase, Delta(3)-cis- Delta(2)-trans-enoyl-CoA isomerase, L-3-hydroxyacyl-CoA dehydrogenase",,ECK3838; oldB,1.1.1.35; 4.2.1.17; 4.2.1.74; 5.1.2.3; 5.3.3.8
b3847,pepQ,Xaa-Pro dipeptidase,,ECK3839,3.4.13.9
b3848,yigZ,IMPACT family member YigZ,,ECK3840,
b3849,trkH,K(+) transporter TrkH,,ECK3841,
b3850,hemG,protoporphyrinogen oxidase,,ECK3842; yihB,1.3.5.3
b3851,rrsA,16S ribosomal RNA,,ECK3843,
b3852,ileT,tRNA-Ile,,ECK3844; tilA,
b3853,alaT,tRNA-Ala,,ECK3845; talA,
b3854,rrlA,23S ribosomal RNA,,ECK3846,
b3855,rrfA,5S ribosomal RNA,,ECK3847,
b3856,mobB,molybdopterin-guanine dinucleotide biosynthesis adaptor protein,,ECK3848; yihC,
b3857,mobA,molybdenum cofactor guanylyltransferase,,chlB; ECK3849; mob; narB,2.7.7.77
b3858,yihD,DUF1040 domain-containing protein YihD,,ECK3850,
b3859,srkA,stress response kinase A,,ECK3851; orfA; yihE,2.7.11.1
b3860,dsbA,thiol:disulfide oxidoreductase DsbA,,dsf; ECK3852; iarA; ppfA,
b3861,yihF,DUF945 domain-containing protein YihF,,ECK3853,
b3862,yihG,1-acylglycerol-3-phosphate O-acyltransferase YihG,,ECK3854,
b3863,polA,DNA polymerase I,,ECK3855; resA,2.7.7.7
b3864,spf,small regulatory RNA Spot 42,,ECK3856,
b4837,spfP,dual-function small protein SpfP,,ECK4694,
b3865,yihA,GTP-binding protein YihA,,ECK3857; engB,
b4457,csrC,small regulatory RNA CsrC,,ECK3858; IS198; psrA21; ryiB; sraK; tpk2,
b3866,yihI,Der GTPase-activating protein YihI,,ECK3859,
b3867,hemN,coproporphyrinogen III dehydrogenase,,ECK3860; yihJ,1.3.98.3
b4686,yshB,uncharacterized protein YshB,,ECK4501,
b3868,glnG,DNA-binding transcriptional dual regulator NtrC,,ECK3861; glnT; ntrC,
b3869,glnL,protein histidine kinase NtrB,,ECK3862; glnR; ntrB,2.7.13.3
b4836,glnZ,small regulatory RNA GlnZ,,ECK4693,
b3870,glnA,glutamine synthetase,,ECK3863,6.3.1.2
b3871,bipA,50S ribosomal subunit assembly factor BipA,,ECK3864; typA; yihK,3.6.5.3
b3872,yihL,putative DNA-binding transcriptional regulator YihL,,ECK3865,
b3873,yihM,putative TIM barrel domain-containing protein YihM,,ECK3866,
b3874,yihN,putative transporter YihN,,ECK3867,
b3875,ompL,putative outer membrane porin L,,ECK3868; yshA,
b3876,yihO,putative sulfoquinovose transporter,,ECK3869; squO,
b3877,yihP,"putative 2,3-dihydroxypropane-1-sulfonate export protein",,ECK3870,
b3878,yihQ,sulfoquinovosidase,,ECK3871; squQ,3.2.1.199
b3879,yihR,putative sulfoquinovose mutarotase YihR,,ECK3872; squR,
b3880,yihS,sulfoquinovose isomerase,,ECK3873; squS,5.3.1.31; 5.3.1.7
b3881,yihT,6-deoxy-6-sulfofructose-1-phosphate aldolase,,ECK3874; squT,4.1.2.57
b3882,yihU,3-sulfolactaldehyde reductase,,ECK3875; squU,1.1.1.373; 1.1.1.61
b3883,yihV,6-deoxy-6-sulfofructose kinase,,ECK3876; squV,2.7.1.184
b3884,csqR,DNA-binding transcriptional dual regulator CsqR,,ECK3877; yihW,
b3885,yihX,alpha-D-glucose-1-phosphate phosphatase YihX,,ECK3878,3.1.3.10
b3886,yihY,PF03631 family membrane protein YihY,,ECK3879; rbn,
b3887,dtd,D-aminoacyl-tRNA deacylase,,ECK3880; yihZ,3.1.1.96
b3888,fabY,putative fatty acid biosynthesis enzyme FabY,,ECK3881; yiiD,
b3889,yiiE,putative DNA-binding transcriptional regulator YiiE,,ECK3882,
b3890,yiiF,protein YiiF,,ECK3883,
b3891,fdhE,formate dehydrogenase formation protein,,ECK3884,
b3892,fdoI,formate dehydrogenase O subunit gamma,,ECK3885,1.17.5.3
b3893,fdoH,formate dehydrogenase O subunit beta,,ECK3886,1.17.5.3
b3894,fdoG,formate dehydrogenase O subunit alpha,,ECK3887,1.17.5.3
b3895,fdhD,sulfurtransferase for molybdenum cofactor sulfuration,,ECK3888,
b3896,yiiG,DUF3829 domain-containing lipoprotein YiiG,,ECK3889,
b3897,frvR,putative DNA-binding transcriptional regulator FrvR,,ECK3890; yiiH,
b3898,frvX,peptidase M42 family protein FrvX,,ECK3891; yiiI,
b3899,frvB,putative PTS enzyme IIBC component FrvB,,ECK3892; yiiJ,
b3900,frvA,putative PTS enzyme IIA component FrvA,,ECK3893; yiiK,
b3901,rhaM,L-rhamnose mutarotase,,ECK3894; yiiL,5.1.3.32
b3902,rhaD,rhamnulose-1-phosphate aldolase,,ECK3895,4.1.2.19
b3903,rhaA,L-rhamnose isomerase,,ECK3896,5.3.1.14
b3904,rhaB,rhamnulokinase,,ECK3897,2.7.1.5
b3905,rhaS,DNA-binding transcriptional activator RhaS,,ECK3898; rhaC2,
b3906,rhaR,DNA-binding transcriptional activator RhaR,,ECK3899; rhaC1,
b3907,rhaT,rhamnose/lyxose:H(+) symporter,,ECK3900,
b3908,sodA,superoxide dismutase (Mn),,ECK3901,1.15.1.1
b3909,kdgT,2-dehydro-3-deoxy-D-gluconate:H(+) symporter,,ECK3902,
b3910,yiiM,6-hydroxyaminopurine reductase,,ECK3903,
b3911,cpxA,sensor histidine kinase CpxA,,ecf; ecfB; ECK3904; eup; rssE; ssd,2.7.13.2
b3912,cpxR,DNA-binding transcriptional dual regulator CpxR,,ECK3905; yiiA,
b4484,cpxP,periplasmic protein CpxP,,b3913; ECK3906; yiiO,
b4716,cpxQ,small regulatory RNA CpxQ,,ECK4573,
b3915,fieF,Zn(2(+))/Fe(2(+))/Cd(2(+)) exporter,,ECK3907; yiiP,
b3916,pfkA,6-phosphofructokinase 1,,ECK3908,2.7.1.11
b3917,sbp,sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp,,ECK3909,7.3.2.3; 7.3.2.5
b3918,cdh,CDP-diacylglycerol diphosphatase,,ECK3910,3.6.1.26
b3919,tpiA,triose-phosphate isomerase,,ECK3911; tpi,5.3.1.1
b3920,yiiQ,DUF1454 domain-containing protein YiiQ,,ECK3912,
b3921,yiiR,DUF805 domain-containing protein YiiR,,ECK3913,
b3922,yiiS,DUF406 domain-containing protein YiiS,,ECK3914,
b3923,uspD,universal stress protein D,,ECK3915; yiiT,
b3924,fpr,flavodoxin/ferredoxin-NADP(+) reductase,,ECK3916; flxR; mvrA,1.18.1.2; 1.19.1.1
b3925,glpX,"fructose-1,6-bisphosphatase 2",,ECK3917,3.1.3.11
b3926,glpK,glycerol kinase,,ECK3918,2.7.1.30
b3927,glpF,glycerol facilitator,,ECK3919,
b3928,zapB,cell division factor ZapB,,ECK3920; yiiU,
b3929,rraA,ribonuclease E inhibitor protein A,,ECK3921; menG; yiiV,
b3930,menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",,ECK3922; yiiW,2.5.1.74
b3931,hslU,ATPase component of the HslVU protease,,clpY; ECK3923; htpI,
b3932,hslV,peptidase component of the HslVU protease,,clpQ; ECK3924; htpO; yiiC,
b3933,ftsN,cell division protein FtsN,,ECK3925; msgA,
b3934,cytR,CytR,,ECK3926,
b3935,priA,primosomal protein N',,ECK3927; srgA,
b3936,rpmE,50S ribosomal subunit protein L31,,ECK3928,
b3937,yiiX,putative lipid-binding hydrolase YiiX,,ECK3929,
b3938,metJ,DNA-binding transcriptional repressor MetJ,,ECK3930,
b3939,metB,O-succinylhomoserine(thiol)-lyase/O- succinylhomoserine lyase,,ECK3931; met-1,2.5.1.48
b3940,metL,fused aspartate kinase/homoserine dehydrogenase 2,,ECK3932; metM,1.1.1.3; 2.7.2.4
b3941,metF,"5,10-methylenetetrahydrofolate reductase",,ECK3933,1.5.1.54
b3942,katG,catalase/hydroperoxidase HPI,,ECK3934,1.11.1.21
b3943,yijE,cystine exporter,,ECK3935,
b3944,yijF,DUF1287 domain-containing protein YijF,,ECK3936,
b3945,gldA,"L-1,2-propanediol dehydrogenase/glycerol dehydrogenase",,ECK3937,1.1.1.6; 1.1.1.75
b3946,fsaB,fructose-6-phosphate aldolase 2,,ECK3938; talC; yijG,
b3947,ptsA,putative PTS multiphosphoryl transfer protein PtsA,,ECK3939; frwA; pt1A; yijH,
b3949,frwC,putative PTS enzyme IIC component FrwC,,ECK3940; yijJ,
b3950,frwB,putative PTS enzyme IIB component FrwB,,ECK3941; yijK,
b3951,pflD,putative formate acetyltransferase 2,,ECK3942; yijL,
b3952,pflC,putative pyruvate formate-lyase 2 activating enzyme PflC,,ECK3943; yijM,
b3953,frwD,putative PTS enzyme IIB component FrwD,,ECK3944; yijN,
b3954,yijO,putative DNA-binding transcriptional regulator YijO,,ECK3945,
b3955,eptC,phosphoethanolamine transferase EptC,,ECK3946; yijP,
b3956,ppc,phosphoenolpyruvate carboxylase,,asp; ECK3947; glu,4.1.1.31
b3957,argE,acetylornithine deacetylase,,ECK3948,3.5.1.16
b3958,argC,N-acetylglutamylphosphate reductase,,Arg2; ECK3949,1.2.1.38
b3959,argB,acetylglutamate kinase,,ECK3950,2.7.2.8
b3960,argH,argininosuccinate lyase,,ECK3951,4.3.2.1
b4458,oxyS,small regulatory RNA OxyS,,ECK3952,
b3961,oxyR,DNA-binding transcriptional dual regulator OxyR,,ECK3953; momR; mor,
b3962,sthA,soluble pyridine nucleotide transhydrogenase,,ECK3954; sth; udhA,1.6.1.3; 1.6.3.1
b3963,fabR,DNA-binding transcriptional repressor FabR,,ECK3955; yijC,
b3964,yijD,DUF1422 domain-containing inner membrane protein YijD,,ECK3956,
b3965,trmA,tRNA m(5)U54 methyltransferase,,ECK3957; rT; rumT,2.1.1.35
b3966,btuB,cobalamin outer membrane transporter,,bfe; cer; ECK3958,
b3967,murI,glutamate racemase,,dga; ECK3959; glr; yijA,5.1.1.3
b3968,rrsB,16S ribosomal RNA,,ECK3960,
b3969,gltT,tRNA-Glu,,ECK3961; tgtB,
b3970,rrlB,23S ribosomal RNA,,ECK3962,
b3971,rrfB,5S ribosomal RNA,,ECK3963,
b3972,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,,ECK3964; yijB,1.3.1.98
b3973,birA,DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA,,bioR; dhbB; ECK3965,6.3.4.15
b3974,coaA,pantothenate kinase,,ECK3966; panK; rts; ts-9,2.7.1.33; 2.7.1.34
b3976,thrU,tRNA-Thr,,ECK3967,
b3977,tyrU,tRNA-Tyr,,ECK3968; sup15B; supM; supZ,
b3978,glyT,tRNA-Gly,,ECK3969; sumA; sup15B; supA36,
b3979,thrT,tRNA-Thr,,ECK3970,
b3980,tufB,translation elongation factor Tu 2,,ECK3971; kirT; pulT,
b3981,secE,Sec translocon subunit SecE,,ECK3972; mbrC; prlG,
b3982,nusG,transcription termination/antitermination factor NusG,,ECK3973,
b3983,rplK,50S ribosomal subunit protein L11,,ECK3974; relC,
b3984,rplA,50S ribosomal subunit protein L1,,ECK3975; rpy,
b3985,rplJ,50S ribosomal subunit protein L10,,ECK3976,
b3986,rplL,50S ribosomal subunit protein L12,,ECK3977,
b3987,rpoB,RNA polymerase subunit beta,,ECK3978; ftsR; groN; nitB; rif; ron; sdgB; stl; stv; tabD,2.7.7.6
b3988,rpoC,RNA polymerase subunit beta',,ECK3979; tabB,2.7.7.6
b3989,yjaZ,protein YjaZ,,ECK3980; htrC,
b4691,sroH,small RNA SroH,,ECK4505,
b3990,thiH,2-iminoacetate synthase,,ECK3981; thiB,4.1.99.19
b3991,thiG,1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase,,ECK3982; thiB,2.8.1.10
b4407,thiS,sulfur carrier protein ThiS,,ECK3983; thiG1,
b3992,thiF,sulfur carrier protein ThiS adenylyltransferase,,ECK3984; thiA,2.7.7.73
b3993,thiE,thiamine phosphate synthase,,ECK3985; thiA,2.5.1.3
b3994,thiC,phosphomethylpyrimidine synthase,,ECK3986,4.1.99.17
b3995,rsd,regulator of sigma D,,ECK3987; yjaE,
b3996,nudC,RNA decapping hydrolase,,ECK3988; yjaD,
b3997,hemE,uroporphyrinogen decarboxylase,,ECK3989,4.1.1.37
b3998,nfi,endonuclease V,,ECK3990; yjaF,
b3999,yjaG,DUF416 domain-containing protein YjaG,,ECK3991,
b4000,hupA,DNA-binding protein HU-alpha,,ECK3992,
b4001,yjaH,DUF1481 domain-containing protein YjaH,,ECK3993,
b4002,zraP,signaling pathway modulator ZraP,,ECK3994; yjaI; zra,
b4003,zraS,sensor histidine kinase ZraS,,ECK3995; hydH,2.7.13.3
b4004,zraR,DNA-binding transcriptional activator ZraR,,ECK3996; hydG,
b4005,purD,phosphoribosylamine--glycine ligase,,adth; adth(a); ECK3997,6.3.4.13
b4006,purH,bifunctional AICAR transformylase/IMP cyclohydrolase,,ECK3998,2.1.2.3; 3.5.4.10
b4007,rrsE,16S ribosomal RNA,,ECK3999,
b4008,gltV,tRNA-Glu,,ECK4000; tgtE,
b4009,rrlE,23S ribosomal RNA,,ECK4001,
b4010,rrfE,5S ribosomal RNA,,ECK4002,
b4011,yjaA,stress response protein,,ECK4003,
b4012,yjaB,peptidyl-lysine N-acetyltransferase YjaB,,ECK4004,
b4013,metA,homoserine O-succinyltransferase,,ECK4005,2.3.1.46
b4014,aceB,malate synthase A,,ECK4006; mas,2.3.3.9
b4015,aceA,isocitrate lyase,,ECK4007; icl,4.1.3.1
b4016,aceK,isocitrate dehydrogenase kinase/phosphatase,,ECK4008,2.7.11.5
b4830,aceK-int,small RNA AceK-int,,ECK4687,
b4017,arpA,ankyrin-like regulator,,arp; ECK4009; yjaC,
b4018,iclR,DNA-binding transcriptional repressor IclR,,ECK4010,
b4019,metH,cobalamin-dependent methionine synthase,,ECK4011,2.1.1.13
b4020,yjbB,putative inorganic phosphate export protein YjbB,,ECK4012,
b4021,pepE,peptidase E,,ECK4013,3.4.13.21
b4022,rluF,23S rRNA pseudouridine(2604) and tRNA(Tyr) pseudouridine(35) synthase,,ECK4014; yjbC,5.4.99.21
b4023,yjbD,DUF3811 domain-containing protein YjbD,,ECK4015,
b4024,lysC,aspartate kinase III,,apk; ECK4016,2.7.2.4
b4025,pgi,glucose-6-phosphate isomerase,,ECK4017,5.3.1.9
b4026,yjbE,uncharacterized protein YjbE,,ECK4018,
b4027,yjbF,lipoprotein YjbF,,ECK4019,
b4028,yjbG,capsule biosynthesis GfcC family protein YjbG,,ECK4020,
b4029,yjbH,putative lipoprotein YjbH,,ECK4021,
b4620,yjbT,PF17089 family protein YjbT,,ECK4428,
b4030,psiE,putative phosphate starvation-inducible protein PsiE,,ECK4022; yjbA,
b4031,xylE,D-xylose:H(+) symporter,,ECK4023,
b4807,malH,small regulatory RNA MalH,,ECK4664,
b4032,malG,maltose ABC transporter membrane subunit MalG,,ECK4024,7.5.2.1
b4033,malF,maltose ABC transporter membrane subunit MalF,,ECK4025,7.5.2.1
b4034,malE,maltose ABC transporter periplasmic binding protein,,ECK4026,7.5.2.1
b4035,malK,maltose ABC transporter ATP binding subunit,,ECK4027; malB,7.5.2.1
b4036,lamB,maltose outer membrane channel/phage lambda receptor protein,,ECK4028; malB; malL,
b4037,malM,maltose regulon periplasmic protein,,ECK4029; molA,
b4038,yjbI,,,ECK4030,
b4039,ubiC,chorismate lyase,,ECK4031,4.1.3.40
b4040,ubiA,4-hydroxybenzoate octaprenyltransferase,,cyr; ECK4032,2.5.1.39
b4041,plsB,glycerol-3-phosphate 1-O-acyltransferase,,ECK4033,2.3.1.15
b4042,dgkA,diacylglycerol kinase,,ECK4034,2.7.1.107
b4043,lexA,DNA-binding transcriptional repressor LexA,,ECK4035; exrA; spr; tsl; umuA,
b4044,dinF,DNA damage-inducible protein F,,ECK4036,
b4045,yjbJ,putative stress response protein YjbJ,,ECK4037,
b4046,zur,DNA-binding transcriptional repressor Zur,,ECK4038; yjbK; znuR,
b4047,yjbL,uncharacterized protein YjbL,,ECK4039,
b4048,yjbM,DUF2713 domain-containing protein YjbM,,ECK4040,
b4049,dusA,tRNA-dihydrouridine synthase A,,ECK4041; yjbN,
b4050,pspG,phage shock protein G,,ECK4042; yjbO,
b4758,pspH,small regulatory RNA PspH,,ECK4615,
b4051,qorA,putative quinone oxidoreductase 1,,ECK4043; hcz; hzc; qor,1.6.5.5
b4052,dnaB,replicative DNA helicase,,ECK4044; groP; grpA; grpD,5.6.2.3
b4053,alr,alanine racemase 1,,alr5; ECK4045,5.1.1.1; 5.1.1.10
b4054,tyrB,tyrosine aminotransferase,,ECK4046,2.6.1.57; 2.6.1.6
b4621,yjbS,uncharacterized protein YjbS,,ECK4429,
b4055,aphA,acid phosphatase/phosphotransferase,,ECK4047; hobH; yjbP,3.1.3.2; 3.1.3.3; 3.1.3.34; 3.1.3.5; 3.1.3.6; 3.1.3.89
b4056,yjbQ,PF01894 family protein YjbQ,,ECK4048,
b4057,yjbR,PF04237 family protein YjbR,,ECK4049,
b4058,uvrA,UvrABC excision nuclease subunit A,,dar; dinE; ECK4050,
b4059,ssb,ssDNA-binding protein,,ECK4051; exrB; lexC,
b4060,yjcB,uncharacterized protein YjcB,,ECK4052,
b4061,pdeC,cyclic di-GMP phosphodiesterase PdeC,,ECK4053; yjcC,3.1.4.52
b4062,soxS,DNA-binding transcriptional dual regulator SoxS,,ECK4054,
b4063,soxR,DNA-binding transcriptional dual regulator SoxR,,ECK4055; marC,
b4459,ryjA,small RNA RyjA,,ECK4056; psrA24; sraL,
b4064,ghxP,guanine/hypoxanthine transporter GhxP,,ECK4057; yjcD,
b4065,yjcE,putative transporter YjcE,,ECK4058,
b4066,yjcF,pentapeptide repeat-containing protein YjcF,,ECK4059,
b4067,actP,acetate/glycolate:cation symporter,,ECK4060; yjcG,
b4068,yjcH,DUF485 domain-containing inner membrane protein YjcH,,ECK4061,
b4069,acs,acetyl-CoA synthetase (AMP-forming),,acsA; ECK4062; yfaC,6.2.1.1; 6.2.1.17
b4821,ytcB,protein YtcB,,ECK4678,
b4070,nrfA,cytochrome c552 nitrite reductase,,ECK4063,
b4071,nrfB,periplasmic nitrite reductase penta-heme c-type cytochrome,,ECK4064; yjcI,
b4072,nrfC,putative menaquinol-cytochrome c reductase 4Fe-4S subunit,,ECK4065; yjcJ,7.1.1.8
b4073,nrfD,putative menaquinol-cytochrome c reductase subunit NrfD,,ECK4066; yjcK,7.1.1.8
b4074,nrfE,putative cytochrome c-type biogenesis protein NrfE,,ECK4067; yjcL,
b4075,nrfF,putative formate-dependent nitrite reductase complex subunit NrfF,,ECK4068; yjcM,
b4076,nrfG,putative formate-dependent nitrite reductase complex subunit NrfG,,aidC; ECK4069; yjcN,
b4077,gltP,glutamate/aspartate : H(+) symporter GltP,,ECK4070,
b4078,yjcO,Sel1 repeat-containing protein YjcO,,ECK4071,
b4079,fdhF,formate dehydrogenase H,,chlF; ECK4072,
b4080,mdtP,putative multidrug efflux pump outer membrane channel,,ECK4073; sdsP; yjcP,
b4081,mdtO,putative multidrug efflux pump subunit MdtO,,ECK4074; sdsQ; yjcQ,
b4082,mdtN,putative multidrug efflux pump membrane fusion protein,,ECK4075; sdsR; yjcR,
b4622,ytcA,putative lipoprotein YtcA,,ECK4430,
b4083,yjcS,linear primary-alkylsulfatase,,ECK4076,3.1.6.21
b4084,alsK,D-allose kinase,,ECK4077; yjcT,2.7.1.55
b4085,alsE,D-allulose-6-phosphate 3-epimerase,,ECK4078; yjcU,
b4086,alsC,D-allose ABC transporter membrane subunit,,ECK4079; yjcV,7.5.2.8
b4087,alsA,D-allose ABC transporter ATP binding subunit,,ECK4080; yjcW,7.5.2.8
b4088,alsB,D-allose ABC transporter periplasmic binding protein,,ECK4081; yjcX,7.5.2.8
b4089,alsR,DNA-binding transcriptional repressor AlsR,,ECK4082; rpiR; yjcY,
b4090,rpiB,allose-6-phosphate isomerase/ribose-5-phosphate isomerase B,,alsI; ECK4083; yjcA,5.3.1.6
b4487,yjdP,protein YjdP,,ECK4084,
b4092,phnP,"5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",,ECK4085,3.1.4.55
b4093,phnO,aminoalkylphosphonate N-acetyltransferase,,ECK4086,2.3.1.280
b4094,phnN,"ribose 1,5-bisphosphate phosphokinase",,ECK4087,2.7.4.23
b4095,phnM,RPnTP hydrolase,,ECK4088,3.6.1.63
b4096,phnL,carbon-phosphorus lyase ATP-binding protein PhnL,,ECK4089,
b4097,phnK,carbon-phosphorus lyase ATP-binding protein PhnK,,ECK4090,
b4098,phnJ,carbon-phosphorus lyase core complex subunit PhnJ,,ECK4091,4.7.1.1
b4099,phnI,carbon-phosphorus lyase core complex subunit PhnI,,ECK4092,2.7.8.37
b4100,phnH,carbon-phosphorus lyase core complex subunit PhnH,,ECK4093,
b4101,phnG,carbon-phosphorus lyase core complex subunit PhnG,,ECK4094,
b4102,phnF,putative transcriptional regulator PhnF,,ECK4095,
b4583,phnE1,phosphonate/phosphate ABC transporter membrane subunit PhnE1,,b4103; b4104; ECK4096; ECK4097,7.3.2.2
b4105,phnD,phosphonate/phosphate ABC transporter periplasmic binding protein,,ECK4098; phn; psiD,7.3.2.2
b4106,phnC,phosphonate/phosphate ABC transporter ATP binding subunit,,ECK4099,7.3.2.2
b4107,yjdN,PF06983 family protein YjdN,,ECK4100; phnB,
b4108,yjdM,zinc ribbon domain-containing protein YjdM,,ECK4101; phnA,
b4109,rdcA,regulator of diguanylate cyclase RdcA,,crfC; ECK4102; yjdA,
b4110,rdcB,regulator of diguanylate cyclase RdcB,,ECK4103; yjcZ,
b4111,proP,osmolyte:H(+) symporter ProP,,ECK4104,
b4703,pmrR,small regulatory membrane protein PmrR,,ECK4515,
b4112,basS,sensor histidine kinase BasS,,dgkR; ECK4105; pmrB,2.7.13.3
b4113,basR,DNA-binding transcriptional dual regulator BasR,,ECK4106; pmrA,
b4114,eptA,phosphoethanolamine transferase EptA,,ECK4107; yjdB,2.7.8.43
b4115,adiC,arginine:agmatine antiporter,,ECK4108; yjdD; yjdE,
b4116,adiY,DNA-binding transcriptional activator AdiY,,ECK4109,
b4117,adiA,"arginine decarboxylase, degradative",,adi; ECK4110,4.1.1.19
b4118,melR,DNA-binding transcriptional dual regulator MelR,,ECK4111,
